Temperature_mean,Humidity_mean,WindSpeed_mean,GeneralDiffuseFlows_mean,DiffuseFlows_mean,PowerConsumption_Zone1_sum,PowerConsumption_Zone2_sum,PowerConsumption_Zone3_sum,IsWeekend_first,TimeOfDay_Afternoon_first,TimeOfDay_Evening_first,TimeOfDay_Morning_first,TimeOfDay_Night_first,Season_Autumn_first,Season_Spring_first,Season_Summer_first,Season_Winter_first
0.3179723502304148,0.5505154639175258,0.0,0.5019230769230769,0.04587688734030197,0.41477186903016566,0.3446606050347013,0.23086078962696582,1,1,0,0,0,0,0,0,1
0.3317972350230415,0.5505154639175258,0.0,0.5178321678321679,0.04781262098335269,0.42390155049091477,0.3515645781442701,0.24215142536362178,1,1,0,0,0,0,0,0,1
0.3317972350230415,0.5298969072164949,0.0,0.47325174825174826,0.04742547425474255,0.4150162157359278,0.341444393393466,0.2313799478309317,1,1,0,0,0,0,0,0,1
0.3317972350230415,0.5608247422680412,0.0,0.31800699300699303,0.06291134339914828,0.39688124750099957,0.32778758493942406,0.22432277289572095,1,1,0,0,0,0,0,0,1
0.3317972350230415,0.5649484536082475,0.0,0.22779720279720278,0.24835462640340691,0.38386423208494375,0.31983169298478953,0.21910164526721876,1,1,0,0,0,0,0,0,1
0.32258064516129037,0.5855670103092784,0.0,0.10716783216783217,0.14518002322880372,0.53562574970012,0.45011244649723114,0.3681929073703582,1,1,0,0,0,0,0,0,1
0.29032258064516137,0.6494845360824744,0.0,0.004545454545454545,0.005226480836236934,0.6741259051934783,0.5686104998428168,0.45565207114577794,1,0,1,0,0,0,0,0,1
0.23041474654377883,0.7113402061855671,0.0,0.0,0.0,0.6927762228441956,0.5806047928808067,0.4672255003756511,1,0,1,0,0,0,0,0,1
0.22580645161290322,0.7216494845360826,0.0,0.0,0.0,0.6941801057354837,0.6064856237757841,0.4750086526367328,1,0,1,0,0,0,0,0,1
0.23041474654377883,0.7216494845360826,0.0,0.0,0.0,0.6499711226620464,0.5858160230213044,0.4459146892226134,1,0,1,0,0,0,0,0,1
0.2626728110599078,0.6618556701030929,0.0,0.0,0.0,0.5502510107068284,0.5216610644935071,0.3759465140425963,1,0,1,0,0,0,0,0,1
0.23041474654377883,0.7381443298969073,0.0,0.0,0.0,0.41965880314540843,0.41422629555292245,0.2999003891576131,1,0,1,0,0,0,0,0,1
0.19815668202764977,0.8103092783505156,0.0,0.0,0.0,0.29252299080367855,0.301858389959616,0.2316796245177738,0,0,0,0,1,0,0,0,1
0.20276497695852538,0.8185567010309278,0.0,0.0,0.0,0.2181305255675507,0.2257877300316785,0.18594727378630943,0,0,0,0,1,0,0,0,1
0.2119815668202765,0.7958762886597939,0.0,0.0,0.0,0.17637389488648986,0.186806277658211,0.1628088569233756,0,0,0,0,1,0,0,0,1
0.19354838709677422,0.8226804123711341,0.0,0.0,0.0,0.15374738993291565,0.17339733513892586,0.1534133596711154,0,0,0,0,1,0,0,0,1
0.18894009216589866,0.8556701030927835,0.0,0.0,0.0,0.15293438180283442,0.16550189829032963,0.14860164948801713,0,0,0,0,1,0,0,0,1
0.17050691244239632,0.8762886597938145,0.0,0.0,0.0,0.17351281709538408,0.18952071191932873,0.15993027241032914,0,0,0,0,1,0,0,0,1
0.16589861751152074,0.8907216494845361,0.0,0.0,0.0,0.23931760629081694,0.2416632408773245,0.17518845864883803,0,0,0,1,0,0,0,0,1
0.16589861751152074,0.8927835051546392,0.0,0.0,0.0,0.22833533253365318,0.2547638623558146,0.12984020057234025,0,0,0,1,0,0,0,0,1
0.14746543778801846,0.8824742268041238,0.0,0.01048951048951049,0.007355787843592722,0.26761295481807273,0.280402872826639,0.10688749883928045,0,0,0,1,0,0,0,0,1
0.17050691244239632,0.9072164948453608,0.0,0.13461538461538464,0.03581107239643825,0.2712514994002399,0.3447754697361739,0.14694287571437015,0,0,0,1,0,0,0,0,1
0.2626728110599078,0.7649484536082475,0.0,0.2916083916083916,0.04781262098335269,0.3213514594162335,0.40847701496868427,0.19368821806332887,0,0,0,1,0,0,0,0,1
0.32258064516129037,0.5608247422680412,0.0,0.4216783216783217,0.04742547425474255,0.37039850726376117,0.44051822116896,0.22222081528942017,0,0,0,1,0,0,0,0,1
0.3317972350230415,0.5608247422680412,0.0,0.4937062937062937,0.04974835462640341,0.40656181971655775,0.40860397069136456,0.2649732823460886,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.5793814432989691,0.0,0.5073426573426574,0.050522648083623695,0.40400728597449903,0.394862525088869,0.2838782384075772,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.5360824742268042,0.0,0.46590909090909094,0.0483933410762679,0.38070549557954597,0.41625758711580785,0.2668726416288905,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.5525773195876289,0.0,0.36975524475524474,0.0743321718931475,0.3902927717801768,0.45883611829855153,0.22220393209579525,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.5938144329896907,0.0,0.2361888111888112,0.2613240418118467,0.41763294682127144,0.43365656663361785,0.21805066646406834,0,1,0,0,0,0,0,0,1
0.3179723502304148,0.6041237113402063,0.0,0.09020979020979021,0.12466124661246612,0.6049180327868853,0.5727698111382488,0.3725656545192088,0,1,0,0,0,0,0,0,1
0.2995391705069125,0.6556701030927836,0.0,0.0034965034965034965,0.0038714672861014324,0.7308676529388245,0.6638575194060891,0.4500341884670905,0,0,1,0,0,0,0,0,1
0.2764976958525346,0.7030927835051547,0.0,0.0,0.0,0.7242303078768493,0.6591420211351051,0.45099230970530385,0,0,1,0,0,0,0,0,1
0.2764976958525346,0.6927835051546393,0.0,0.0,0.0,0.7135101514949576,0.6564094503421759,0.45345303517613395,0,0,1,0,0,0,0,0,1
0.26728110599078336,0.6701030927835051,0.0,0.0,0.0,0.6699186991869919,0.6234976906149494,0.4372493900946303,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.6907216494845362,0.0,0.0,0.0,0.5731396330356746,0.5391265446279593,0.38247608917702874,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.7298969072164949,0.0,0.0,0.0,0.42071171531387447,0.4239353855826663,0.3090721840943433,0,0,1,0,0,0,0,0,1
0.2350230414746544,0.7793814432989692,0.0,0.0,0.0,0.2916255719934248,0.3149771479699176,0.23540658951047178,0,0,0,0,1,0,0,0,1
0.23963133640552994,0.7443298969072165,0.0,0.0,0.0,0.2214491980985383,0.2369054240321138,0.18875832552485627,0,0,0,0,1,0,0,0,1
0.2350230414746544,0.756701030927835,0.0,0.0,0.0,0.1877071393664756,0.19548763088530463,0.16447185149542887,0,0,0,0,1,0,0,0,1
0.23963133640552994,0.756701030927835,0.0,0.0,0.0,0.1660313652316851,0.18051894663023244,0.15124386929031497,0,0,0,0,1,0,0,0,1
0.2165898617511521,0.7896907216494846,0.0,0.0,0.0,0.15425829668132746,0.1792614804246367,0.148263985615519,0,0,0,0,1,0,0,0,1
0.20276497695852538,0.8309278350515464,0.0,0.0,0.0,0.17874627926607128,0.1939641622131405,0.1600568963625159,0,0,0,0,1,0,0,0,1
0.2119815668202765,0.8041237113402063,0.0,0.0,0.0,0.2605890976942556,0.253119483471574,0.17393910232059495,0,0,0,1,0,0,0,0,1
0.17511520737327194,0.8494845360824742,0.0,0.0,0.0,0.26323248478386424,0.2735956278867313,0.13335190484632076,0,0,0,1,0,0,0,0,1
0.1382488479262673,0.8824742268041238,0.0,0.01013986013986014,0.007549361207897794,0.2883068994624372,0.29522646482721937,0.11296966934265285,0,0,0,1,0,0,0,0,1
0.15668202764976957,0.8969072164948454,0.0,0.13024475524475526,0.042392566782810684,0.37385490248345105,0.36712572243851715,0.15139159723453288,0,0,0,1,0,0,0,0,1
0.2764976958525346,0.7793814432989692,0.0,0.2947552447552447,0.04936120789779326,0.44946021591363455,0.4229620583754504,0.1782865246790083,0,0,0,1,0,0,0,0,1
0.3179723502304148,0.6639175257731958,0.0,0.42290209790209793,0.05129694154084398,0.4994268959083033,0.45800183783522364,0.20455255316095594,0,0,0,1,0,0,0,0,1
0.3317972350230415,0.6391752577319588,0.0,0.4954545454545454,0.051490514905149054,0.5243102758896441,0.47456049137910195,0.22256692075873075,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.620618556701031,0.0,0.5127622377622377,0.05129694154084398,0.5142965036207738,0.4664897347229947,0.23015591629312598,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6391752577319588,0.0,0.46853146853146854,0.05071622144792876,0.4819583277799991,0.46858752690252226,0.22271042790454243,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6453608247422681,0.0,0.3730769230769231,0.09136662795199381,0.47886178861788614,0.4613994147945736,0.22143996758426826,0,1,0,0,0,0,0,0,1
0.3271889400921659,0.6721649484536083,0.0,0.23216783216783218,0.2669376693766938,0.47343284908258915,0.4527785166735183,0.22498121744709232,0,1,0,0,0,0,0,0,1
0.30414746543778803,0.6618556701030929,0.0,0.08811188811188811,0.12253193960511034,0.6264027722244436,0.5804657461369187,0.36472341108044,0,1,0,0,0,0,0,0,1
0.28110599078341014,0.7443298969072165,0.0,0.0036713286713286712,0.004065040650406504,0.758078990625972,0.6731736512465843,0.4533601776111969,0,0,1,0,0,0,0,0,1
0.2119815668202765,0.8371134020618557,0.0,0.0,0.0,0.7521658003465281,0.6691836142480594,0.4575556512269861,0,0,1,0,0,0,0,0,1
0.18433179723502305,0.868041237113402,0.0,0.0,0.0,0.7441201297258875,0.6677024641501221,0.4645199685972599,0,0,1,0,0,0,0,0,1
0.16589861751152074,0.8783505154639176,0.0,0.0,0.0,0.6894619929805856,0.6386356491669286,0.44179096917973,0,0,1,0,0,0,0,0,1
0.15207373271889402,0.8804123711340207,0.0,0.0,0.0,0.5766271269270069,0.549156046719706,0.39187158642928893,0,0,1,0,0,0,0,0,1
0.1382488479262673,0.8907216494845361,0.0,0.0,0.0,0.43061886356568485,0.42604526878340143,0.30906796329593705,0,0,1,0,0,0,0,0,1
0.1382488479262673,0.868041237113402,0.0,0.0,0.0,0.31832600293216046,0.3233199526031969,0.24150986400587537,0,0,0,0,1,0,0,0,1
0.1382488479262673,0.8577319587628868,0.0,0.0,0.0,0.2377226887022968,0.23275820375788936,0.1943508834131064,0,0,0,0,1,0,0,0,1
0.11981566820276499,0.8515463917525773,0.0,0.0,0.0,0.20465591541161315,0.1887166590090199,0.1685491427558437,0,0,0,0,1,0,0,0,1
0.11059907834101385,0.8474226804123712,0.0,0.0,0.0,0.1866009151894797,0.17169854665925088,0.15682798558175265,0,0,0,0,1,0,0,0,1
0.08294930875576037,0.8783505154639176,0.0,0.0,0.0,0.1575547558754276,0.16717045921698548,0.15307147500021107,0,0,0,0,1,0,0,0,1
0.06912442396313365,0.9154639175257734,0.0,0.0,0.0,0.18716513394642137,0.19082049669915124,0.16423126598627397,0,0,0,0,1,0,0,0,1
0.05529953917050692,0.9237113402061855,0.0,0.0,0.0,0.26517393042782883,0.2465601044664233,0.18124530436177305,0,0,0,1,0,0,0,0,1
0.05529953917050692,0.9216494845360826,0.0,0.0,0.0,0.2654538184726109,0.2605131429400528,0.13459704037615755,0,0,0,1,0,0,0,0,1
0.041474654377880185,0.9237113402061855,0.0,0.01188811188811189,0.008130081300813007,0.2919498867119818,0.2852815998839262,0.10691282362971782,0,0,0,1,0,0,0,0,1
0.05069124423963134,0.9092783505154641,0.0,0.1382867132867133,0.03832752613240418,0.37156248611666437,0.37800159601479943,0.15592473472282015,0,0,0,1,0,0,0,0,1
0.09216589861751151,0.8618556701030927,0.0,0.2972027972027972,0.045683313975996905,0.4215513794482207,0.45213164703890896,0.189665797182195,0,0,0,1,0,0,0,0,1
0.16589861751152074,0.8,0.0,0.4277972027972028,0.04510259388308169,0.4926784841618908,0.4786593475684957,0.21634546390795284,0,0,0,1,0,0,0,0,1
0.25806451612903225,0.665979381443299,0.0,0.5108391608391608,0.04258614014711575,0.528064329823626,0.4845295383648103,0.2243945264686268,0,1,0,0,0,0,0,0,1
0.3410138248847927,0.575257731958763,0.0,0.526048951048951,0.04529616724738676,0.5066329023945977,0.47760742872343,0.23135040224208814,0,1,0,0,0,0,0,0,1
0.3870967741935484,0.49896907216494846,0.0,0.47325174825174826,0.051103368176538905,0.48504153893997953,0.4678137015452325,0.22349549640810057,0,1,0,0,0,0,0,0,1
0.3870967741935484,0.5814432989690722,0.0,0.38041958041958046,0.11536972512582268,0.47947487671598027,0.46750538050443746,0.21529448510480242,0,1,0,0,0,0,0,0,1
0.3870967741935484,0.597938144329897,0.0,0.23531468531468533,0.28377855207123504,0.46077124705673284,0.4468660073029769,0.21101881631929498,0,1,0,0,0,0,0,0,1
0.35944700460829493,0.6453608247422681,0.0,0.08461538461538462,0.11614401858304298,0.6072371051579368,0.5716997557613717,0.35701201239226416,0,1,0,0,0,0,0,0,1
0.28110599078341014,0.7649484536082475,0.0,0.003846153846153846,0.004258614014711576,0.7700075525345418,0.681123497690615,0.4519926389275795,0,0,1,0,0,0,0,0,1
0.2626728110599078,0.7793814432989692,0.0,0.0,0.0,0.7593184948242926,0.6739232945614587,0.45506960096571863,0,0,1,0,0,0,0,0,1
0.2764976958525346,0.6824742268041237,0.0,0.0,0.0,0.7477942156470745,0.671486953788117,0.45862773402216767,0,0,1,0,0,0,0,0,1
0.23963133640552994,0.7216494845360826,0.0,0.0,0.0,0.6903283131191968,0.6351594805697289,0.4437156532529693,0,0,1,0,0,0,0,0,1
0.19354838709677422,0.777319587628866,0.0,0.0,0.0,0.5887245101959215,0.5510785190917226,0.3906264508994522,0,0,1,0,0,0,0,0,1
0.17511520737327194,0.7979381443298971,0.0,0.0,0.0,0.44273846017148694,0.43389234154716705,0.3137657119220672,0,0,1,0,0,0,0,0,1
0.15668202764976957,0.820618556701031,0.0,0.0,0.0,0.3105513350215469,0.32348922690010395,0.24021407889516383,0,0,0,0,1,0,0,0,1
0.1336405529953917,0.8350515463917527,0.0,0.0,0.0,0.22824647918610336,0.2417901966000049,0.1962291387038772,0,0,0,0,1,0,0,0,1
0.11059907834101385,0.843298969072165,0.0,0.0,0.0,0.19123461726420538,0.1876586946533504,0.1694734976068073,0,0,0,0,1,0,0,0,1
0.11059907834101385,0.8309278350515464,0.0,0.0,0.0,0.17982140477142478,0.17304065001330016,0.15729649420484376,0,0,0,0,1,0,0,0,1
0.09216589861751151,0.8164948453608248,0.0,0.0,0.0,0.17420587320627307,0.17229100669842579,0.15394940106870614,0,0,0,0,1,0,0,0,1
0.0967741935483871,0.7938144329896907,0.0,0.0,0.0,0.1943267137589409,0.19639445747587847,0.16508386726433172,0,0,0,0,1,0,0,0,1
0.0967741935483871,0.756701030927835,0.0,0.0,0.0,0.2575591985428051,0.24790220782047256,0.18380310819594636,0,0,0,1,0,0,0,0,1
0.06451612903225806,0.8309278350515464,0.0,0.0,0.0,0.26609800524234745,0.2613051048291539,0.1292999383763433,0,0,0,1,0,0,0,0,1
0.05990783410138251,0.8618556701030927,0.0,0.012762237762237762,0.00832365466511808,0.2933004575947398,0.29441032089570285,0.10794269844083709,0,0,0,1,0,0,0,0,1
0.07373271889400923,0.7690721649484537,0.0,0.14300699300699302,0.03387533875338754,0.3753343107201564,0.36785722922158004,0.14870294864976658,0,0,0,1,0,0,0,0,1
0.1336405529953917,0.6556701030927836,0.0,0.3010489510489511,0.04394115369725126,0.43747834199653474,0.42209150484849955,0.18170115058964553,0,0,0,1,0,0,0,0,1
0.2119815668202765,0.6041237113402063,0.0,0.4281468531468532,0.05187766163375919,0.48546803500821895,0.45178705293449084,0.2093389385536168,0,0,0,1,0,0,0,0,1
0.3087557603686636,0.5855670103092784,0.0,0.5015734265734266,0.05671699574138599,0.5077968812475009,0.47504413222740793,0.22148639636673673,0,1,0,0,0,0,0,0,1
0.36866359447004604,0.5670103092783506,0.0,0.5122377622377622,0.06523422377080913,0.5131902794437779,0.47239619858293236,0.23752543031039752,0,1,0,0,0,0,0,0,1
0.3870967741935484,0.5422680412371135,0.0,0.4660839160839161,0.07375145180023229,0.48956861699764537,0.4690288491766015,0.23316112475835932,0,1,0,0,0,0,0,0,1
0.4147465437788018,0.5030927835051547,0.0,0.3512237762237762,0.15447154471544716,0.4708427740015105,0.4641380310981066,0.21585163049442435,0,1,0,0,0,0,0,0,1
0.37788018433179726,0.48659793814432994,0.0,0.1980769230769231,0.2435152922957801,0.4633879781420765,0.4515815055739608,0.20943179611855378,0,1,0,0,0,0,0,0,1
0.34562211981566826,0.554639175257732,0.0,0.06398601398601399,0.08381726674409602,0.614909591718868,0.5733199526031969,0.35535323861861706,0,1,0,0,0,0,0,0,1
0.2949308755760369,0.6329896907216496,0.0,0.0048951048951048955,0.005613627564847077,0.7795059753876228,0.6746548013445216,0.4555549927824348,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.7072164948453609,0.0,0.0,0.0,0.7747878626327247,0.6707494014944503,0.45301829294029256,0,0,1,0,0,0,0,0,1
0.20737327188940094,0.7752577319587629,0.0,0.0,0.0,0.7630458927540096,0.6643230237225837,0.4554325896286541,0,0,1,0,0,0,0,0,1
0.22119815668202766,0.8288659793814435,0.0,0.0,0.0,0.6992358612110712,0.6258312577080261,0.4369286094157571,0,0,1,0,0,0,0,0,1
0.19354838709677422,0.8577319587628868,0.0,0.0,0.0,0.6011906348571683,0.556017701255048,0.3939904272292147,0,0,1,0,0,0,0,0,1
0.17050691244239632,0.8783505154639176,0.0,0.0,0.0,0.46776400550890757,0.44190264309723604,0.32300926043170325,0,0,1,0,0,0,0,0,1
0.1382488479262673,0.8989690721649485,0.0,0.0,0.0,0.3423475054422675,0.33352477450245455,0.24314331298908504,0,0,0,0,1,0,0,0,1
0.1382488479262673,0.911340206185567,0.0,0.0,0.0,0.25694166777733346,0.2506105965709864,0.1948067296409789,0,0,0,0,1,0,0,0,1
0.12903225806451615,0.9216494845360826,0.0,0.0,0.0,0.21223954862499445,0.20941044180591495,0.1715712344147019,0,0,0,0,1,0,0,0,1
0.1382488479262673,0.9216494845360826,0.0,0.0,0.0,0.20076858145630633,0.19129809203685344,0.16098125121347956,0,0,0,0,1,0,0,0,1
0.12903225806451615,0.9340206185567012,0.0,0.0,0.0,0.18989293171620242,0.18781587792904986,0.15697571352597056,0,0,0,0,1,0,0,0,1
0.1336405529953917,0.9360824742268042,0.0,0.0,0.0,0.20414945133057888,0.21099436558411722,0.16867154590962424,0,0,0,0,1,0,0,0,1
0.1382488479262673,0.9134020618556701,0.0,0.0,0.0,0.25443156070904965,0.2620547481440283,0.1805151062374959,0,0,0,1,0,0,0,0,1
0.16589861751152074,0.8659793814432991,0.0,0.0,0.0,0.24746990092851745,0.2668427925422582,0.12414212272393443,0,0,0,1,0,0,0,0,1
0.15668202764976957,0.863917525773196,0.0,0.012062937062937063,0.010452961672473868,0.28162068505930954,0.2942591831306073,0.1063050286592212,0,0,0,1,0,0,0,0,1
0.1797235023041475,0.8247422680412371,0.0,0.0965034965034965,0.08807588075880758,0.3711804167222,0.3679237298382222,0.14753378749124185,0,0,0,1,0,0,0,0,1
0.2165898617511521,0.7628865979381443,0.0,0.14003496503496504,0.15350367789392177,0.45408058998622775,0.4314318187314101,0.1800212728239674,0,0,0,1,0,0,0,0,1
0.2488479262672811,0.7298969072164949,0.0,0.225,0.21815718157181574,0.5047136700875205,0.4827158851836626,0.20823731016959168,0,0,0,1,0,0,0,0,1
0.2995391705069125,0.6721649484536083,0.0,0.2699300699300699,0.25396825396825395,0.4785330312319516,0.47266824656010453,0.22420459054034664,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6453608247422681,0.24137931034482762,0.25122377622377623,0.2590011614401858,0.4865787018525923,0.4739136217444926,0.2263192105418661,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6164948453608248,0.0,0.26486013986013984,0.28397212543554007,0.4754542627393487,0.46548617996275965,0.21390162163074766,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6597938144329898,0.0,0.16923076923076924,0.19008904374758032,0.4594473321782398,0.46955480859913434,0.20945712090899116,0,1,0,0,0,0,0,0,1
0.3317972350230415,0.6804123711340208,0.0,0.12237762237762238,0.13666279519938057,0.4647918610333644,0.45667182550238195,0.20431196765180104,0,1,0,0,0,0,0,0,1
0.31336405529953926,0.7154639175257732,0.0,0.04265734265734265,0.047619047619047616,0.6132302634501754,0.5617427997968709,0.34196064527566034,0,1,0,0,0,0,0,0,1
0.29032258064516137,0.7752577319587629,0.0,0.003846153846153846,0.004258614014711576,0.7622328846239281,0.6709368123231688,0.4349026261807683,0,0,1,0,0,0,0,0,1
0.2764976958525346,0.7752577319587629,0.0,0.0,0.0,0.7442045404060598,0.655992310110512,0.4445471505389959,0,0,1,0,0,0,0,0,1
0.26728110599078336,0.777319587628866,0.0,0.0,0.0,0.7354569283397752,0.6482721930694266,0.45052380108221274,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.8020618556701031,0.0,0.0,0.0,0.6883779821404772,0.6229112760863783,0.43161462422231794,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.8082474226804124,0.0,0.0,0.0,0.5913945532897951,0.5465322951176457,0.38183452781928234,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.777319587628866,0.0,0.0,0.0,0.4613176951441645,0.4375377844412739,0.31602805986780463,0,0,1,0,0,0,0,0,1
0.2488479262672811,0.7835051546391754,0.0,0.0,0.0,0.34292060953396414,0.33041738205208815,0.24467968360895148,1,0,0,0,1,0,0,0,1
0.22119815668202766,0.8103092783505156,0.0,0.0,0.0,0.2567595184148563,0.25114260150412304,0.1969846616185918,1,0,0,0,1,0,0,0,1
0.20276497695852538,0.8453608247422681,0.0,0.0,0.0,0.22015193922431026,0.20664764345996667,0.1742809869914993,1,0,0,0,1,0,0,0,1
0.18894009216589866,0.8494845360824742,0.0,0.0,0.0,0.20044870940512677,0.18797306120474933,0.16400756367074398,1,0,0,0,1,0,0,0,1
0.16589861751152074,0.8845360824742269,0.0,0.0,0.0,0.19121240392731792,0.1856092665586535,0.15978254446611123,1,0,0,0,1,0,0,0,1
0.16589861751152074,0.8783505154639176,0.0,0.0,0.0,0.2080367852858856,0.20454985128043912,0.17723132507745165,1,0,0,0,1,0,0,0,1
0.14285714285714285,0.88659793814433,0.0,0.0,0.0,0.2500821893464836,0.23762483979396898,0.18839533686192078,1,0,0,1,0,0,0,0,1
0.1382488479262673,0.8969072164948454,0.0,0.0,0.0,0.23367986138877778,0.19494353493096028,0.12541258304420866,1,0,0,1,0,0,0,0,1
0.1382488479262673,0.8927835051546392,0.0,0.01555944055944056,0.014518002322880372,0.2731351903682971,0.2322322443353566,0.1015988384362786,1,0,0,1,0,0,0,0,1
0.14285714285714285,0.8721649484536084,0.0,0.11293706293706295,0.050135501355013545,0.41069794304500423,0.29191352501632295,0.14946269236288734,1,0,0,1,0,0,0,0,1
0.18894009216589866,0.820618556701031,0.0,0.2828671328671329,0.0627177700348432,0.4833933093429295,0.3955396222764975,0.19417783067845112,1,0,0,1,0,0,0,0,1
0.2534562211981567,0.7340206185567011,0.0,0.4013986013986014,0.07820363917924893,0.5182682482562531,0.44975576137160544,0.2228370518567292,1,0,0,1,0,0,0,0,1
0.30414746543778803,0.6804123711340208,0.0,0.416958041958042,0.1105303910181959,0.5252299080367853,0.4664715981911832,0.24018875410472645,1,1,0,0,0,0,0,0,1
0.31336405529953926,0.6082474226804124,0.0,0.26695804195804196,0.2320944638017809,0.5106579590386067,0.4526455154402341,0.2437553287579879,1,1,0,0,0,0,0,0,1
0.30414746543778803,0.6268041237113403,0.0,0.1861888111888112,0.19492837785520714,0.48244702119152333,0.4315829564965057,0.24667612125509664,1,1,0,0,0,0,0,0,1
0.3179723502304148,0.6639175257731958,0.0,0.24388111888111888,0.22009291521486643,0.4568350437602737,0.4077031896113946,0.24407188863845486,1,1,0,0,0,0,0,0,1
0.3317972350230415,0.6515463917525773,0.0,0.22447552447552446,0.28126209833526905,0.43404860278110974,0.398882789640413,0.2446037092376394,1,1,0,0,0,0,0,0,1
0.30414746543778803,0.6783505154639176,0.0,0.0791958041958042,0.10394889663182347,0.5838597894175663,0.5240006770971877,0.37088155595512445,1,1,0,0,0,0,0,0,1
0.28110599078341014,0.7422680412371135,0.0,0.00472027972027972,0.005420054200542005,0.7264960682393709,0.6301114792155346,0.4580959134229831,1,0,1,0,0,0,0,0,1
0.23041474654377883,0.8268041237113403,0.0,0.0,0.0,0.7068461504287173,0.6184375982395474,0.4590413722659778,1,0,1,0,0,0,0,0,1
0.24423963133640555,0.8185567010309278,0.0,0.0,0.0,0.7015815895863877,0.596716078640002,0.4505955546551185,1,0,1,0,0,0,0,0,1
0.2626728110599078,0.8,0.0,0.0,0.0,0.6636811941889911,0.5748917853601916,0.43875621512565316,1,0,1,0,0,0,0,0,1
0.2626728110599078,0.8123711340206186,0.0,0.0,0.0,0.5783242258652095,0.5137233090706841,0.3979453153358489,1,0,1,0,0,0,0,0,1
0.2764976958525346,0.8144329896907218,0.0,0.0,0.0,0.4583944200097739,0.41515730418591157,0.33587425397388165,1,0,1,0,0,0,0,0,1
0.30414746543778803,0.8061855670103093,0.0,0.0,0.0,0.32799324714558614,0.3168573017677073,0.2566667510826348,1,0,0,0,1,0,0,0,1
0.30414746543778803,0.7938144329896907,0.0,0.0,0.0,0.2481984983784264,0.24688051652842602,0.2107233604308591,1,0,0,0,1,0,0,0,1
0.30414746543778803,0.7587628865979382,0.0,0.0,0.0,0.19960904527078055,0.19537881169443572,0.18448687753775506,1,0,0,0,1,0,0,0,1
